Address,Latitude,Longitude,TotalMemberHH
"446 HOLLY AVE, ST PAUL, MN, 55102",44.9431394,-93.1190483,3.0
"446 VANBUREN AVE, ST PAUL, MN, 55103",44.96188220000001,-93.11910999999999,1.0
"446 VIRGINIA ST, ST PAUL, MN, 55103",44.95461629999999,-93.114367,2.0
"447 CHARLES AVE, ST PAUL, MN, 55103",44.9577672,-93.1190544,3.0
"447 MARSHALL AVE, ST PAUL, MN, 55102",44.9488259,-93.118948,9.0
"447 SHERBURNE AVE, ST PAUL, MN, 55103",44.9567386,-93.11907159999998,2.0
"448 CENTRAL AVE W, ST PAUL, MN, 55103",44.952851,-93.1189895,1.0
"448 IGLEHART AVE, ST PAUL, MN, 55103",44.94918699999999,-93.119138,2.0
"448 THOMAS AVE, ST PAUL, MN, 55103",44.9591672,-93.1191481,2.0
"448 VIRGINIA ST, ST PAUL, MN, 55103",44.9546562,-93.1145299,1.0
"449 AURORA AVE, ST PAUL, MN, 55103",44.9551076,-93.1190679,6.0
"449 BLAIR AVE, ST PAUL, MN, 55103",44.9613726,-93.1190937,7.0
"449 IGLEHART AVE, ST PAUL, MN, 55103",44.94971899999999,-93.119138,1.0
"449 LAFOND AVE, ST PAUL, MN, 55103",44.9604603,-93.1191515,2.0
"449 PORTLAND AVE, ST PAUL, MN, 55102",44.94262929999999,-93.1190483,4.0
"449 SELBY AVE, ST PAUL, MN, 55102",44.94678320000001,-93.1190483,4.0
"449 SHERBURNE AVE, ST PAUL, MN, 55103",44.956853,-93.1191854,2.0
"449 VANBUREN AVE, ST PAUL, MN, 55103",44.9622444,-93.1191887,2.0
"45 ATWATER ST, ST PAUL, MN, 55117",44.96675670000001,-93.1019577,1.0
"45 GRIGGS ST N, ST PAUL, MN, 55104",44.9675573,-93.1516907,1.0
"45 LEXINGTON PKWY N, ST PAUL, MN, 55104",44.942664,-93.14716899999999,3.0
"45 LITCHFIELD ST, ST PAUL, MN, 55117",44.9696672,-93.102116,4.0
"450 BLAIR AVE, ST PAUL, MN, 55103",44.960972,-93.1190893,5.0
"450 DAYTON AVE, ST PAUL, MN, 55102",44.947214,-93.1192834,7.0
"450 EDMUND AVE, ST PAUL, MN, 55103",44.9582186,-93.1192019,3.0
"450 FARRINGTON ST, ST PAUL, MN, 55103",44.9547085,-93.1129964,1.0
"450 GROTTO ST N, ST PAUL, MN, 55104",44.9546855,-93.1311944,1.0
"450 VICTORIA ST N, ST PAUL, MN, 55104",44.954601200000006,-93.138458,2.0
"451 CHARLES AVE, ST PAUL, MN, 55103",44.957763,-93.1192111,1.0
"451 EDMUND AVE, ST PAUL, MN, 55103",44.95867310000001,-93.1192318,2.0
"451 IGLEHART AVE, ST PAUL, MN, 55103",44.94964909999999,-93.119216,2.0
"451 MARSHALL AVE, ST PAUL, MN, 55102",44.9488214,-93.1191266,7.0
"451 SELBY AVE, ST PAUL, MN, 55102",44.94677470000001,-93.1193617,2.0
"451 THOMAS AVE, ST PAUL, MN, 55103",44.959617,-93.119137,3.0
"452 CARROLL AVE, ST PAUL, MN, 55103",44.95012879999999,-93.1192834,2.0
"452 CHARLES AVE, ST PAUL, MN, 55103",44.957303,-93.11935,5.0
"452 LAFOND AVE, ST PAUL, MN, 55103",44.9600586,-93.1191863,4.0
"452 LAUREL AVE, ST PAUL, MN, 55102",44.9451913,-93.1193029,1.0
"452 THOMAS AVE, ST PAUL, MN, 55103",44.9591629,-93.1193048,2.0
"452 VIRGINIA ST, ST PAUL, MN, 55103",44.9547255,-93.114367,2.0
"453 ASHLAND AVE, ST PAUL, MN, 55102",44.9446656,-93.119205,6.0
"453 BLAIR AVE, ST PAUL, MN, 55103",44.9613662,-93.11932879999999,1.0
"453 EDMUND AVE, ST PAUL, MN, 55103",44.9586699,-93.1193493,2.0
"453 PORTLAND AVE, ST PAUL, MN, 55102",44.942675,-93.119289,3.0
"453 SELBY AVE, ST PAUL, MN, 55102",44.94682,-93.1193459,2.0
"453 SHERBURNE AVE, ST PAUL, MN, 55103",44.9568299,-93.1193617,3.0
"453 VANBUREN AVE, ST PAUL, MN, 55103",44.9622401,-93.1193455,2.0
"454 ASHLAND AVE, ST PAUL, MN, 55102",44.9441533,-93.1192834,2.0
"454 HOLLY AVE, ST PAUL, MN, 55102",44.943133,-93.1192834,2.0
"454 SHERBURNE AVE, ST PAUL, MN, 55103",44.9564657,-93.1193617,4.0
"455 ASHLAND AVE, ST PAUL, MN, 55102",44.9447649,-93.119476,1.0
"455 CHARLES AVE, ST PAUL, MN, 55103",44.9577961,-93.11933259999999,4.0
"455 DAYTON AVE, ST PAUL, MN, 55102",44.9476845,-93.1194009,33.0
"455 IGLEHART AVE, ST PAUL, MN, 55103",44.94971899999999,-93.11931,2.0
"455 THOMAS AVE, ST PAUL, MN, 55103",44.9595801,-93.1193699,2.0
"455 UNIVERSITY AVE W, ST PAUL, MN, 55103",44.955991,-93.1194009,3.0
"456 ASHLAND AVE, ST PAUL, MN, 55102",44.9442032,-93.11945959999998,3.0
"456 CENTRAL AVE W, ST PAUL, MN, 55103",44.9528768,-93.1193813,1.0
"456 CHARLES AVE, ST PAUL, MN, 55103",44.9573544,-93.1194988,1.0
"456 EDMUND AVE, ST PAUL, MN, 55103",44.9582,-93.119506,2.0
"456 IGLEHART AVE, ST PAUL, MN, 55103",44.949186,-93.119372,2.0
"456 VANBUREN AVE, ST PAUL, MN, 55103",44.9618571,-93.1193627,2.0
"457 ASHLAND AVE, ST PAUL, MN, 55102",44.9446592,-93.11944009999999,2.0
"457 CHARLES AVE, ST PAUL, MN, 55103",44.9577742,-93.1194678,5.0
"457 HOLLY AVE, ST PAUL, MN, 55102",44.9436453,-93.119205,1.0
"457 IGLEHART AVE, ST PAUL, MN, 55103",44.949718,-93.119425,1.0
"457 LAUREL AVE, ST PAUL, MN, 55102",44.945729,-93.119455,2.0
"457 PORTLAND AVE, ST PAUL, MN, 55102",44.9426894,-93.1195184,4.0
"457 SHERBURNE AVE, ST PAUL, MN, 55103",44.9568257,-93.1195184,1.0
"458 CHARLES AVE, ST PAUL, MN, 55103",44.9574373,-93.1195271,2.0
"458 EDMUND AVE, ST PAUL, MN, 55103",44.9582016,-93.1195901,1.0
"458 GROTTO ST N, ST PAUL, MN, 55104",44.9550299,-93.1312532,1.0
"458 HOLLY AVE, ST PAUL, MN, 55102",44.9431288,-93.11944009999999,2.0
"458 LAFOND AVE, ST PAUL, MN, 55103",44.9600325,-93.1194782,4.0
"458 LAUREL AVE, ST PAUL, MN, 55102",44.945187,-93.11945959999998,2.0
"458 SHERBURNE AVE, ST PAUL, MN, 55103",44.9564791,-93.119538,2.0
"458 THOMAS AVE, ST PAUL, MN, 55103",44.9591752,-93.1195222,3.0
"459 AURORA AVE, ST PAUL, MN, 55103",44.955099,-93.1193813,4.0
"459 BLAIR AVE, ST PAUL, MN, 55103",44.9613443,-93.119464,3.0
"459 HOLLY AVE, ST PAUL, MN, 55102",44.9436389,-93.11944009999999,3.0
"459 LAFOND AVE, ST PAUL, MN, 55103",44.9604528,-93.1194257,2.0
"459 MILTON ST N, ST PAUL, MN, 55104",44.9550306,-93.13920859999999,2.0
"459 SELBY AVE, ST PAUL, MN, 55102",44.9467704,-93.1195184,1.0
"459 ST ANTHONY AVE, ST PAUL, MN, 55103",44.9523834,-93.11944009999999,4.0
"46 HAMLINE AVE N, ST PAUL, MN, 55104",44.94269329999999,-93.1565936,3.0
"46 MOUNT AIRY ST, ST PAUL, MN, 55130",44.9591473,-93.09766,1.0
"460 BLAIR AVE, ST PAUL, MN, 55103",44.9609747,-93.1196595,3.0
"460 CARROLL AVE, ST PAUL, MN, 55103",44.95017439999999,-93.1196164,1.0
"460 CHARLES AVE, ST PAUL, MN, 55103",44.9573314,-93.1196751,3.0
"460 IGLEHART AVE, ST PAUL, MN, 55103",44.949185,-93.119598,2.0
"460 MARSHALL AVE, ST PAUL, MN, 55102",44.9482985,-93.1195968,3.0
"460 PORTLAND AVE, ST PAUL, MN, 55102",44.94217920000001,-93.1195184,1.0
"461 IGLEHART AVE, ST PAUL, MN, 55103",44.949718,-93.11954,1.0
"461 THOMAS AVE, ST PAUL, MN, 55103",44.95957470000001,-93.11956579999999,2.0
"461 TOPPING ST, ST PAUL, MN, 55117",44.96767510000001,-93.1195557,4.0
"461 VANBUREN AVE, ST PAUL, MN, 55103",44.9622316,-93.1196589,6.0
"462 EDMUND AVE, ST PAUL, MN, 55103",44.95827620000001,-93.1197583,3.0
"462 HOLLY AVE, ST PAUL, MN, 55102",44.9431224,-93.1196751,4.0
"462 LAUREL AVE, ST PAUL, MN, 55102",44.94521810000001,-93.1196555,2.0
"462 SHERBURNE AVE, ST PAUL, MN, 55103",44.9564571,-93.1196751,5.0
"463 ASHLAND AVE, ST PAUL, MN, 55102",44.9446528,-93.1196751,3.0
"463 BLAIR AVE, ST PAUL, MN, 55103",44.96135659999999,-93.1196814,2.0
"463 EDMUND AVE, ST PAUL, MN, 55103",44.958625,-93.1196587,1.0
"463 IGLEHART AVE, ST PAUL, MN, 55103",44.94971700000001,-93.119655,3.0
"463 LAFOND AVE, ST PAUL, MN, 55103",44.9604641,-93.1196824,6.0
"463 MARSHALL AVE, ST PAUL, MN, 55102",44.9487358,-93.1195968,4.0
"463 UNIVERSITY AVE W, ST PAUL, MN, 55103",44.9560114,-93.1197593,2.0
"464 ASHLAND AVE, ST PAUL, MN, 55102",44.9441968,-93.1196947,1.0
"464 CHARLES AVE, ST PAUL, MN, 55103",44.9573459,-93.1198122,2.0
"464 DAYTON AVE, ST PAUL, MN, 55102",44.947138,-93.11973,9.0
"464 EDMUND AVE, ST PAUL, MN, 55103",44.9582,-93.119788,2.0
"464 LAFOND AVE, ST PAUL, MN, 55103",44.9600811,-93.11969959999999,1.0
"465 1/2 SUMMIT AVE, ST PAUL, MN, 55102",44.9416648,-93.1196751,1.0
"465 BLAIR AVE, ST PAUL, MN, 55103",44.9613513,-93.1198773,3.0
"465 EDMUND AVE, ST PAUL, MN, 55103",44.9586208,-93.1198155,3.0
"465 SHERBURNE AVE, ST PAUL, MN, 55103",44.9568734,-93.11977309999999,2.0
"465 SUMMIT AVE, ST PAUL, MN, 55102",44.9416648,-93.1196751,2.0
"465 TOPPING ST, ST PAUL, MN, 55117",44.967774,-93.1198221,3.0
"465 VANBUREN AVE, ST PAUL, MN, 55103",44.9622273,-93.1198156,4.0
"466 AURORA AVE, ST PAUL, MN, 55103",44.95471920000001,-93.1192834,2.0
"466 CENTRAL AVE W, ST PAUL, MN, 55103",44.952865,-93.1198122,1.0
"466 EDMUND AVE, ST PAUL, MN, 55103",44.9582554,-93.1198542,2.0
"466 MARSHALL AVE, ST PAUL, MN, 55102",44.948231,-93.1198517,1.0
"466 PORTLAND AVE, ST PAUL, MN, 55102",44.94217279999999,-93.1197535,2.0
"467 ASHLAND AVE, ST PAUL, MN, 55102",44.9447214,-93.1198318,2.0
"467 AURORA AVE, ST PAUL, MN, 55103",44.9550905,-93.1196947,3.0
"467 CHARLES AVE, ST PAUL, MN, 55103",44.9577822,-93.1198419,3.0
"467 HOLLY AVE, ST PAUL, MN, 55102",44.9436282,-93.1198318,2.0
"467 MARSHALL AVE, ST PAUL, MN, 55102",44.9487481,-93.1198122,2.0
"467 PORTLAND AVE, ST PAUL, MN, 55102",44.942612200000006,-93.1196751,4.0
"467 ST ANTHONY AVE, ST PAUL, MN, 55103",44.95239249999999,-93.11977309999999,3.0
"468 AURORA AVE, ST PAUL, MN, 55103",44.9545027,-93.119205,1.0
"468 CARROLL AVE, ST PAUL, MN, 55103",44.9501117,-93.1199102,3.0
"468 DAYTON AVE, ST PAUL, MN, 55102",44.9471559,-93.1199376,10.0
"468 HOLLY AVE, ST PAUL, MN, 55102",44.9431733,-93.1198122,2.0
"468 MARSHALL AVE, ST PAUL, MN, 55102",44.9482312,-93.1199301,2.0
"468 THOMAS AVE, ST PAUL, MN, 55103",44.9591624,-93.11999240000002,2.0
"469 BLAIR AVE, ST PAUL, MN, 55103",44.961346,-93.1200733,1.0
"469 CHARLES AVE, ST PAUL, MN, 55103",44.9577427,-93.1199555,1.0
"469 COMO AVE, ST PAUL, MN, 55103",44.967095,-93.12003100000001,1.0
"469 DAYTON AVE, ST PAUL, MN, 55102",44.9476342,-93.1199102,1.0
"469 IGLEHART AVE, ST PAUL, MN, 55103",44.94971700000001,-93.119885,2.0
"469 LAFOND AVE, ST PAUL, MN, 55103",44.96044000000001,-93.1198959,2.0
"469 LAUREL AVE, ST PAUL, MN, 55102",44.9456688,-93.1198318,5.0
"469 SELBY AVE, ST PAUL, MN, 55102",44.94681600000001,-93.11985140000002,9.0
"469 THOMAS AVE, ST PAUL, MN, 55103",44.959563,-93.1199968,2.0
"469 VANBUREN AVE, ST PAUL, MN, 55103",44.9622594,-93.11997629999999,2.0
"47 LYTON PL, ST PAUL, MN, 55117",44.965731,-93.1021609,3.0
"47 ST ALBANS ST N, ST PAUL, MN, 55104",44.9427779,-93.129126,3.0
"47 SYCAMORE ST W, ST PAUL, MN, 55117",44.9650221,-93.1021037,3.0
"47 WINNIPEG AVE, ST PAUL, MN, 55117",44.96770009999999,-93.1020993,3.0
"470 AURORA AVE, ST PAUL, MN, 55103",44.9543592,-93.1191266,3.0
"470 BLAIR AVE, ST PAUL, MN, 55103",44.9609827,-93.1200337,1.0
"470 CHARLES AVE, ST PAUL, MN, 55103",44.95737800000001,-93.1199689,4.0
"470 WESTERN AVE N, ST PAUL, MN, 55103",44.955231,-93.11546640000002,61.0
"471 ASHLAND AVE, ST PAUL, MN, 55102",44.944715,-93.1200669,1.0
"471 EDMUND AVE, ST PAUL, MN, 55103",44.9586528,-93.1199761,2.0
"471 LAFOND AVE, ST PAUL, MN, 55103",44.9604347,-93.1200918,4.0
"472 AURORA AVE, ST PAUL, MN, 55103",44.954065,-93.1192559,2.0
"472 CENTRAL AVE W, ST PAUL, MN, 55103",44.9528565,-93.1201257,1.0
"472 DAYTON AVE, ST PAUL, MN, 55102",44.94719050000001,-93.1201452,1.0
"472 HOLLY AVE, ST PAUL, MN, 55102",44.9431117,-93.1200669,1.0
"472 IGLEHART AVE, ST PAUL, MN, 55103",44.949184,-93.1200549,1.0
"472 LAFOND AVE, ST PAUL, MN, 55103",44.9600154,-93.120105,1.0
"472 LAUREL AVE, ST PAUL, MN, 55102",44.945172,-93.1200081,1.0
"472 MARSHALL AVE, ST PAUL, MN, 55102",44.9482315,-93.120082,2.0
"472 PORTLAND AVE, ST PAUL, MN, 55102",44.9419654,-93.1200081,2.0
"473 CHARLES AVE, ST PAUL, MN, 55103",44.9577571,-93.1200946,2.0
"473 IGLEHART AVE, ST PAUL, MN, 55103",44.949716,-93.11999899999999,2.0
"473 MARSHALL AVE, ST PAUL, MN, 55102",44.94874170000001,-93.1200473,2.0
"473 SHERBURNE AVE, ST PAUL, MN, 55103",44.9568273,-93.1201257,3.0
"473 ST ANTHONY AVE, ST PAUL, MN, 55103",44.9523705,-93.1199102,1.0
"474 AURORA AVE, ST PAUL, MN, 55103",44.9541985,-93.1196751,3.0
"474 BLAIR AVE, ST PAUL, MN, 55103",44.9609785,-93.1201904,3.0
"474 CHARLES AVE, ST PAUL, MN, 55103",44.9573914,-93.1201452,2.0
"474 MARSHALL AVE, ST PAUL, MN, 55102",44.9482317,-93.1201553,1.0
"474 SHERBURNE AVE, ST PAUL, MN, 55103",44.9564631,-93.1201257,1.0
"474 STINSON ST, ST PAUL, MN, 55117",44.9690134,-93.1201189,1.0
"474 THOMAS AVE, ST PAUL, MN, 55103",44.9592371,-93.1201805,2.0
"475 AURORA AVE, ST PAUL, MN, 55103",44.9551194,-93.1199689,3.0
"475 DAYTON AVE, ST PAUL, MN, 55102",44.9476433,-93.1202432,6.0
"475 HOLLY AVE, ST PAUL, MN, 55102",44.94369469999999,-93.1200669,2.0
"475 LAFOND AVE, ST PAUL, MN, 55103",44.9604657,-93.1202917,4.0
"475 LAUREL AVE, ST PAUL, MN, 55102",44.94557020000001,-93.1202691,2.0
"475 PORTLAND AVE, ST PAUL, MN, 55102",44.94267869999999,-93.1199102,1.0
"475 SUMMIT AVE, ST PAUL, MN, 55102",44.9417248,-93.1201452,5.0
"476 AURORA AVE, ST PAUL, MN, 55103",44.9542108,-93.11989059999999,6.0
"476 CARROLL AVE, ST PAUL, MN, 55103",44.9501562,-93.1202824,4.0
"476 LAUREL AVE, ST PAUL, MN, 55102",44.945148,-93.1202236,4.0
"476 STINSON ST, ST PAUL, MN, 55117",44.9690142,-93.1202744,5.0
"476 UNIVERSITY AVE W, ST PAUL, MN, 55103",44.9554929,-93.12030190000002,6.0
"477 AURORA AVE, ST PAUL, MN, 55103",44.955112,-93.1202432,4.0
"477 BLAIR AVE, ST PAUL, MN, 55103",44.9613956,-93.1202555,4.0
"477 CHARLES AVE, ST PAUL, MN, 55103",44.9578255,-93.1202592,2.0
"477 EDMUND AVE, ST PAUL, MN, 55103",44.9586485,-93.1201328,3.0
"477 HOLLY AVE, ST PAUL, MN, 55102",44.9436363,-93.120204,2.0
"477 LAUREL AVE, ST PAUL, MN, 55102",44.94573099999999,-93.12025899999999,4.0
"477 MARSHALL AVE, ST PAUL, MN, 55102",44.94877279999999,-93.1202432,2.0
"477 SHERBURNE AVE, ST PAUL, MN, 55103",44.95687239999999,-93.1202304,1.0
"477 THOMAS AVE, ST PAUL, MN, 55103",44.9595555,-93.120271,1.0
"477 VANBUREN AVE, ST PAUL, MN, 55103",44.9622508,-93.1202898,1.0
"478 AURORA AVE, ST PAUL, MN, 55103",44.9544023,-93.1200475,2.0
"478 BLAIR AVE, ST PAUL, MN, 55103",44.9609742,-93.12034709999999,1.0
"478 CENTRAL AVE W, ST PAUL, MN, 55103",44.952849,-93.12039990000001,1.0
"478 CHARLES AVE, ST PAUL, MN, 55103",44.9573695,-93.1202824,1.0
"478 EDMUND AVE, ST PAUL, MN, 55103",44.95826339999999,-93.12022840000002,1.0
"478 HOLLY AVE, ST PAUL, MN, 55102",44.9431251,-93.1202432,2.0
"478 LAFOND AVE, ST PAUL, MN, 55103",44.960064,-93.1203265,1.0
"478 MARSHALL AVE, ST PAUL, MN, 55102",44.9482793,-93.12030190000002,13.0
"479 IGLEHART AVE, ST PAUL, MN, 55103",44.94971500000001,-93.120229,2.0
"479 LAUREL AVE, ST PAUL, MN, 55102",44.9455474,-93.1204334,3.0
"479 MARSHALL AVE, ST PAUL, MN, 55102",44.9486922,-93.1203017,2.0
"479 SHERBURNE AVE, ST PAUL, MN, 55103",44.9568595,-93.1202824,1.0
"48 LITCHFIELD ST, ST PAUL, MN, 55117",44.969336,-93.1022373,2.0
"48 LYTON PL, ST PAUL, MN, 55117",44.9653875,-93.1020647,2.0
"48 MANITOBA AVE, ST PAUL, MN, 55117",44.96817240000001,-93.1021505,2.0
"48 WINTER ST, ST PAUL, MN, 55103",44.9597208,-93.10145059999999,5.0
"480 AURORA AVE, ST PAUL, MN, 55103",44.9545709,-93.1200473,3.0
"481 COMO AVE, ST PAUL, MN, 55103",44.96726500000001,-93.120343,2.0
"481 DAYTON AVE, ST PAUL, MN, 55102",44.9476942,-93.1203803,3.0
"481 EDMUND AVE, ST PAUL, MN, 55103",44.958695,-93.1204326,1.0
"481 IGLEHART AVE, ST PAUL, MN, 55103",44.94971500000001,-93.12034399999999,1.0
"481 LAUREL AVE, ST PAUL, MN, 55102",44.945575700000006,-93.1204838,3.0
"481 ST ANTHONY AVE, ST PAUL, MN, 55103",44.9523775,-93.1203215,1.0
"481 THOMAS AVE, ST PAUL, MN, 55103",44.9595667,-93.1205277,3.0
"482 AURORA AVE, ST PAUL, MN, 55103",44.95469569999999,-93.1201452,3.0
"482 BLAIR AVE, ST PAUL, MN, 55103",44.96096989999999,-93.1205038,2.0
"482 CHARLES AVE, ST PAUL, MN, 55103",44.9573652,-93.1204391,2.0
"482 DAYTON AVE, ST PAUL, MN, 55102",44.9472007,-93.1204391,2.0
"482 EDMUND AVE, ST PAUL, MN, 55103",44.9582768,-93.1204067,1.0
"482 HOLLY AVE, ST PAUL, MN, 55102",44.9431573,-93.12039990000001,1.0
"482 LAFOND AVE, ST PAUL, MN, 55103",44.96005870000001,-93.1205224,5.0
"482 LAUREL AVE, ST PAUL, MN, 55102",44.9451603,-93.1204391,2.0
"482 PORTLAND AVE, ST PAUL, MN, 55102",44.9421755,-93.1203215,1.0
"482 THOMAS AVE, ST PAUL, MN, 55103",44.9591496,-93.1204625,3.0
"483 ASHLAND AVE, ST PAUL, MN, 55102",44.9447064,-93.1203803,2.0
"483 BLAIR AVE, ST PAUL, MN, 55103",44.96137160000001,-93.120469,1.0
"483 EDMUND AVE, ST PAUL, MN, 55103",44.95860310000001,-93.1204702,2.0
"483 SELBY AVE, ST PAUL, MN, 55102",44.9467635,-93.1204391,3.0
"483 SHERBURNE AVE, ST PAUL, MN, 55103",44.9568729,-93.1204587,1.0
"484 EDMUND AVE, ST PAUL, MN, 55103",44.95827250000001,-93.1205634,4.0
"484 LAUREL AVE, ST PAUL, MN, 55102",44.9451925,-93.1205958,1.0
"484 PORTLAND AVE, ST PAUL, MN, 55102",44.9420904,-93.1204675,2.0
"485 AURORA AVE, ST PAUL, MN, 55103",44.9551056,-93.1204782,2.0
"485 DAYTON AVE, ST PAUL, MN, 55102",44.947615,-93.1206154,7.0
"485 EDMUND AVE, ST PAUL, MN, 55103",44.95863569999999,-93.120603,3.0
"485 IGLEHART AVE, ST PAUL, MN, 55103",44.94971500000001,-93.120459,1.0
"485 PORTLAND AVE, ST PAUL, MN, 55102",44.942673,-93.120512,2.0
"485 SUMMIT AVE, ST PAUL, MN, 55102",44.9416434,-93.1204587,1.0
"486 AURORA AVE, ST PAUL, MN, 55103",44.954619,-93.120617,2.0
"486 BLAIR AVE, ST PAUL, MN, 55103",44.9609646,-93.1206997,1.0
"486 CARROLL AVE, ST PAUL, MN, 55103",44.9501675,-93.120537,2.0
"486 MARSHALL AVE, ST PAUL, MN, 55102",44.9483195,-93.1207707,4.0
"486 PORTLAND AVE, ST PAUL, MN, 55102",44.9421493,-93.1206154,4.0
"486 STINSON ST, ST PAUL, MN, 55117",44.9690047,-93.120572,1.0
"486 THOMAS AVE, ST PAUL, MN, 55103",44.9591453,-93.1206193,4.0
"486 VANBUREN AVE, ST PAUL, MN, 55103",44.9618769,-93.120642,2.0
"487 ASHLAND AVE, ST PAUL, MN, 55102",44.94456270000001,-93.1204822,2.0
"487 COMO AVE, ST PAUL, MN, 55103",44.9673299,-93.120702,2.0
"487 DAYTON AVE, ST PAUL, MN, 55102",44.9476107,-93.1207721,3.0
"487 IGLEHART AVE, ST PAUL, MN, 55103",44.949714,-93.120574,1.0
"487 LAFOND AVE, ST PAUL, MN, 55103",44.9604529,-93.1207618,1.0
"487 LAUREL AVE, ST PAUL, MN, 55102",44.9457015,-93.120635,2.0
"487 MARSHALL AVE, ST PAUL, MN, 55102",44.9487225,-93.1207525,4.0
"487 PORTLAND AVE, ST PAUL, MN, 55102",44.9425693,-93.1205688,2.0
"487 SHERBURNE AVE, ST PAUL, MN, 55103",44.9568509,-93.1205958,1.0
"487 ST ANTHONY AVE, ST PAUL, MN, 55103",44.9523492,-93.1206937,5.0
"488 AURORA AVE, ST PAUL, MN, 55103",44.954618,-93.120723,2.0
"488 CARROLL AVE, ST PAUL, MN, 55103",44.9501611,-93.1207721,1.0
"488 CHARLES AVE, ST PAUL, MN, 55103",44.9573974,-93.1205958,4.0
"488 HOLLY AVE, ST PAUL, MN, 55102",44.9431696,-93.1206154,4.0
"488 LAFOND AVE, ST PAUL, MN, 55103",44.9600709,-93.1207398,2.0
"488 LAUREL AVE, ST PAUL, MN, 55102",44.94521100000001,-93.120763,1.0
"489 HOLLY AVE, ST PAUL, MN, 55102",44.9436256,-93.1205958,6.0
"489 VANBUREN AVE, ST PAUL, MN, 55103",44.962261,-93.1205857,3.0
"49 ATWATER ST, ST PAUL, MN, 55117",44.9667545,-93.10203609999999,1.0
"49 COMO AVE, ST PAUL, MN, 55103",44.9591541,-93.1015266,4.0
"49 DALE ST N, ST PAUL, MN, 55102",44.942815,-93.126497,2.0
"490 CENTRAL AVE W, ST PAUL, MN, 55103",44.952879,-93.120635,4.0
"490 CHARLES AVE, ST PAUL, MN, 55103",44.95735670000001,-93.1207525,3.0
"490 DAYTON AVE, ST PAUL, MN, 55102",44.9471558,-93.1207525,2.0
"490 EDMUND AVE, ST PAUL, MN, 55103",44.95826719999999,-93.1207593,1.0
"490 HOLLY AVE, ST PAUL, MN, 55102",44.9431653,-93.1207721,1.0
"490 LAUREL AVE, ST PAUL, MN, 55102",44.94521100000001,-93.12084399999999,2.0
"490 THOMAS AVE, ST PAUL, MN, 55103",44.9591784,-93.1207408,1.0
"491 ASHLAND AVE, ST PAUL, MN, 55102",44.9446229,-93.1207721,2.0
"491 CARROLL AVE, ST PAUL, MN, 55103",44.950543,-93.120822,1.0
"491 LAUREL AVE, ST PAUL, MN, 55102",44.94564310000001,-93.1207721,2.0
"491 THOMAS AVE, ST PAUL, MN, 55103",44.9595416,-93.1207804,7.0
"492 AURORA AVE, ST PAUL, MN, 55103",44.954617,-93.120878,2.0
"492 BLAIR AVE, ST PAUL, MN, 55103",44.9609603,-93.1208565,1.0
"492 CENTRAL AVE W, ST PAUL, MN, 55103",44.9528341,-93.1209484,1.0
"492 CHARLES AVE, ST PAUL, MN, 55103",44.95729799999999,-93.12089,1.0
"492 DAYTON AVE, ST PAUL, MN, 55102",44.9471713,-93.12085040000001,2.0
"492 HOLLY AVE, ST PAUL, MN, 55102",44.94308900000001,-93.1208493,3.0
"492 MARSHALL AVE, ST PAUL, MN, 55102",44.948222,-93.120955,2.0
"493 AURORA AVE, ST PAUL, MN, 55103",44.95509699999999,-93.1207917,2.0
"493 BLAIR AVE, ST PAUL, MN, 55103",44.96139829999999,-93.12082559999999,4.0
"493 CARROLL AVE, ST PAUL, MN, 55103",44.950543,-93.120891,1.0
"493 DAYTON AVE, ST PAUL, MN, 55102",44.947622,-93.1210267,4.0
"493 EDMUND AVE, ST PAUL, MN, 55103",44.95858610000001,-93.1209012,2.0
"493 LAUREL AVE, ST PAUL, MN, 55102",44.9455858,-93.12087,2.0
"493 VANBUREN AVE, ST PAUL, MN, 55103",44.9623438,-93.1208894,4.0
"494 BLAIR AVE, ST PAUL, MN, 55103",44.96093629999999,-93.12106999999999,3.0
"494 CARROLL AVE, ST PAUL, MN, 55103",44.9501391,-93.1209092,3.0
"494 LAFOND AVE, ST PAUL, MN, 55103",44.9600811,-93.1210357,2.0
"494 MARSHALL AVE, ST PAUL, MN, 55102",44.94823359999999,-93.12101059999999,1.0
"494 THOMAS AVE, ST PAUL, MN, 55103",44.959094,-93.12089499999999,3.0
"495 ASHLAND AVE, ST PAUL, MN, 55102",44.9447644,-93.1209288,2.0
"495 IGLEHART AVE, ST PAUL, MN, 55103",44.949599,-93.120908,2.0
"495 LAFOND AVE, ST PAUL, MN, 55103",44.9604464,-93.1209969,5.0
"495 MARSHALL AVE, ST PAUL, MN, 55102",44.94877229999999,-93.1209288,2.0
"495 PORTLAND AVE, ST PAUL, MN, 55102",44.9426552,-93.1207721,2.0
"495 SHERBURNE AVE, ST PAUL, MN, 55103",44.9568435,-93.12087,2.0
"495 ST ANTHONY AVE, ST PAUL, MN, 55103",44.9523969,-93.1209484,1.0
"495 SUMMIT AVE, ST PAUL, MN, 55102",44.94163270000001,-93.12085040000001,2.0
"496 CHARLES AVE, ST PAUL, MN, 55103",44.9573679,-93.1210071,5.0
"496 EDMUND AVE, ST PAUL, MN, 55103",44.958196,-93.121045,2.0
"496 FRONT AVE, ST PAUL, MN, 55117",44.969975,-93.1209552,5.0
